freq_1	freq_2	freq_3	freq_4	freq_5	freq_6	freq_7	freq_8	freq_9	freq_10	freq_11	freq_12	freq_13	freq_14	freq_15	freq_16	freq_17	freq_18	freq_19
properly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
properties	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
property	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
proposal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
proposalinwhichberners	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
proposedthe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
protocol	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
protocols	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
proximity	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
pseudocode	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
psyc	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
pub	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
public	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
publication	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
published	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0
publishing	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
punched	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
punctuation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
purpose	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	1	0
purposeful	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
purposes	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
put	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
putation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
putting	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
python	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
q	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
quality	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
queries	0	0	0	0	0	0	0	0	0	3	0	0	0	19	0	0	1	1	0
query	2	2	2	2	0	0	2	0	1	15	0	0	0	16	0	0	0	0	0
querying	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
question	1	1	1	1	0	0	1	0	1	2	0	0	0	0	0	0	2	0	0
questions	0	0	0	0	0	0	0	0	5	1	1	1	1	0	1	1	2	0	0
quickly	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
quizzes	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
quoted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
r	3	3	3	3	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0
rabin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
rada	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
radio	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
raghavan	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
raises	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
range	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ranges	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
rank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ranked	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
ranking	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0
rankingwebpagesusingpage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rapt	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
rare	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
rarely	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ratborg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
rate	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
rather	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0
raw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ray	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
raypereda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
rays	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
rdx	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
re	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
reaction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
read	1	1	1	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0
reader	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
readerscanmorethoroughlyinvestigatethetopicinarecen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
readily	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
readings	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
readymadewitha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
readytobedroppedintothe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
real	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
realized	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
really	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
reasonable	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
reasoning	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rebol	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
receive	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
received	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
recent	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0
recently	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
recommendations	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
recommended	3	3	3	3	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0
recommender	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
recommending	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
record	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
recordings	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
recovering	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
recursive	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
recursively	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
reduce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0
reducefunction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
reduceinterface	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
reduceprimitives	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
reed	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
reexecution	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
refeered	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
refer	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
reference	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
references	1	1	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
refinements	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
refuse	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
regarded	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
regex	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
regexes	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
regular	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
related	3	3	3	3	1	0	3	0	1	2	0	1	0	0	0	0	0	0	0
relation	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
relational	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
relative	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
relatively	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
relevance	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0
relevant	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
remaining	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
remarks	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
remember	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0
removable	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
removal	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
remove	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
removed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
removing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
repeatable	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
repetition	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
replaced	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
replacements	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
replaces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
report	0	0	0	0	0	0	0	0	0	0	2	1	2	0	2	2	2	0	0
representation	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
representations	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
representing	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
reprinted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
reqs	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
requests	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
required	2	2	2	2	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0
requires	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
requisites	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
res	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
research	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0
researchers	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
reserve	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
resour	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
resources	1	1	1	1	1	0	1	0	2	0	0	3	0	0	0	0	0	0	0
respond	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
restate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
restaurant	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
restrictive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
result	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
results	0	0	0	0	0	0	0	1	0	2	1	1	1	3	1	1	0	0	0
retrievable	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
retrieval	11	11	11	11	3	0	11	0	7	14	0	0	0	13	0	0	3	0	0
retrieve	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0
retrieved	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0
retrieves	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
retrieving	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
return	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0
returns	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
review	1	1	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
revised	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
revisions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
rewrite	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ribeiro	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
richard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
right	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
rights	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
rijsbergen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ringo	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
robertson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
robustness	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rolltwo	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
rom	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
room	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
round	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
routing	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
rse	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ruby	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
rule	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	6	0	0
rules	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
run	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
running	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
runs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
runtime	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
rus	2	2	2	2	1	1	2	0	2	1	1	0	1	1	1	1	0	0	0
rust	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
s	4	4	4	4	1	0	4	9	5	7	0	2	0	4	0	0	13	5	0
safe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
salton	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
same	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	3	0
sample	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
san	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
sanjay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
sas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
satisfied	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
satisfies	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
satisfy	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
satisfying	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
say	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
scala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
scale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
scaling	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
schedule	2	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
schedules	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
schutze	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
science	1	1	1	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0
scientific	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
score	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
scores	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
scotland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
script	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0
se	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
search	10	10	10	10	5	0	10	0	4	7	1	0	0	6	0	0	0	0	0
searching	3	3	3	3	0	0	3	0	1	5	0	0	0	0	0	0	0	0	0
sec	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0
secondly	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
section	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0
see	4	4	4	4	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0
seem	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
seen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
select	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
self	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1
semantic	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
semantics	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
semi	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
send	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
sense	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
sep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
separate	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
separators	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
sept	2	2	2	2	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0
september	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
sequence	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
serge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
sergeybrinandlarrypagerevolutionisedtheeld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
server	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
services	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
set	0	0	0	0	0	0	0	1	2	2	0	0	0	4	0	0	3	6	0
sets	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
settimeout	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
setting	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
several	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0
sfql	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
sgi	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
sh	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
shanshan	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
share	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
shared	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
shift	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
short	1	1	1	1	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0
shortcomings	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
shoud	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
should	1	1	1	1	0	0	1	8	6	0	0	1	1	0	0	0	3	0	0
shouldbesucientlyattractivetousethatthe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
show	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
showing	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
showme	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
sighted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
similar	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0
similarir	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
similarity	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
simple	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	3	0
simpler	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
simplest	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
simplified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
simply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
sims	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
simulate	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
simulated	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
simulations	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
since	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
single	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0
sion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
sions	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
sis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sit	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
site	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
sites	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
size	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
sizeofballoon	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
slide	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
slides	2	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
slightly	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0
slower	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
small	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	2	0	0
smaller	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
snowball	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
so	1	1	1	1	0	0	1	1	2	0	0	1	0	0	0	0	6	0	0
soci	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sociometry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
software	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	6	0	0
solution	1	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0
solutions	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
solve	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
some	1	1	1	1	0	0	1	2	2	0	1	0	1	1	1	1	1	0	0
sometimes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
somewhat	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
soon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
sophisticated	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
sound	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
source	0	0	0	0	0	0	0	0	0	2	1	0	2	0	1	1	0	0	0
sourceforge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
sources	2	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
space	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
spaces	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
spacing	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
spam	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
sparck	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
special	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0
specific	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0
specified	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
specifies	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
specify	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
spend	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
spidering	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
split	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
spredictioncametruein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sql	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
st	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
standard	2	2	2	2	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0
standards	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
standingontheshouldersofgiants	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
start	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
starting	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
state	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
statement	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
statements	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0
static	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
statment	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
status	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
stem	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
stemmed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
stemmer	2	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0
stemming	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	10	0	0
stems	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
step	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
steven	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
stimulate	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
stop	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0
